id,article,lo,brand,kirana_group,brand1,variant,product,item,size,size1,volume,uom_type,uom,description,price,long_description,qa_data_uploaded,qa_uploaded_error
6039,491185078,,,,McVities Whole,Wheat Marie,Biscuit,McVities Whole Wheat Marie Biscuits,200 gm,gm,200,gm,pack,McVities Whole Wheat Marie Biscuits 200 gm,30,"McVities Whole Wheat Marie Biscuits are round shaped, yummy biscuits  good for people with diabetes, since it contains less sugar.",0,image not found
6041,491185085,,,,Godrej No.1,Nature Clear,Facewash,Godrej No.1 Nature Clear Facewash,50 gm,gm,50,gm,pack,Godrej No.1 Nature Clear Facewash 50 gm,35,Godrej No.1 Nature Clear Facewash Cleanse and rejuvenate your skin with the double purifying power of Neem & Orange! ,0,image not found
6042,491071352,,,,Pickwick,Wafer Roll Jar ,Chocklate,Pickwick Wafer Roll Jar Chocolate,150 gm,gm,150,gm,pack,Pickwick Wafer Roll Jar Chocolate 150 gm,120,"Pickwick Wafer Roll Jar Chocolate sticks made with rich cocoa ideal for ice-creams, birthday cakes, along with hot and cold beverages.",0,image not found
6043,491071353,,,,Pickwick,Wafer Roll Jar,Strawberry ,Pickwick Wafer Roll Jar Strawberry ,150 gm,gm,150,gm,pack,Pickwick Wafer Roll Jar Strawberry 150 gm,120,"Rich, light, crispy and creamy Pickwick strawberry wafer sticks ideal for ice-creams, birthday cakes, along with hot and cold beverages",0,image not found
6044,490887385,,,,Piknik ,Tomato Chilli ,Tomato Chilli ,Piknik Tomato Chilli ,23 gm,gm,23,gm,pack,Piknik Tomato Chilli 23 gm,10,"These mouth watering Piknik tomato chilli sticks are a favourite of one and all. They are healthier, crispier and mouth watering tomato flavoured .",0,image not found
6045,490018030,,,,Prabhat Flava,Strawberry Flavoured Milk,Strawberry Flavoured Milk,Prabhat Flava Strawberry Flavoured Milk,180 ml,ml,180,ml,pack,Prabhat Flava Strawberry Flavoured Milk 180 ml,20,"Prabhat Flava Strawberry Flavoured Milk are made by blending raw milk with Strawberry. We use fresh milk for processing the flavoured milk unique offering in multi colour slim stylized packing bottle with international look and feel, with  tasty mouth watering Strawberry flavour enjoyed by all age groups.",0,image not found
6046,490824605,,,,Scoth-Brite ,Small Thick Pad,Small Thick Pad,Scoth-Brite Small Thick Pad,1,Pack,1,packs,pack,Scoth-Brite Small Thick Pad,12,Scotch-Brite Small Thick Pad is a high quality scouring pad designed to clean even the tough grime like cookers and milk vessels.,0,image not found
6055,491112739,,,,Maganlal,Maganlal Pineapple,Jelly Candy ,Swad Junxion- Maganlal Pineapple Bite Jelly Candy ,200 gm,gm,200,gm,pack,Swad Junxion- Maganlal Pineapple Bite Jelly Candy 200 gm& Mouth watering Jelly Candies from Lonavla& Available in 8 exciting flavours& Made by famous Maganlal Chikki food products,65,Swad Junxion- Maganlal Pineapple Bite Jelly Candy that gives you an intensely flavourful taste of Maui and loads of Vitamin C in every bite.,0,image not found
6056,490457626,,,,Nutralite , Table Spread, Table Spread,Nutralite Table Spread ,200 gm,gm,200,gm,pack,Nutralite Table Spread 200 gm Tub,65,Do not sacrifice good flavour for healthy eating. Instead combine both by switching to Nutralite Yummy Spread! All the healthy goodness for a happier you.,0,image not found
6057,490459430,,,,Mother Dairy,Cube Cheese ,Cube Cheese ,Mother Dairy Cube Cheese ,180 gm,gm,180,gm,pack,Mother Dairy Cube Cheese 180 gm Box,90,"Mother Dairy Cube Cheese  is among the richest dietary sources of calcium, which plays an essential role in bone health ",0,image not found
6058,490772821,,,,Musa Pure ,Musa Pure ,Olive Oil,Musa Pure Olive Oil,1 Lt,Ltr,1,ltr,pack,Musa Pure Olive Oil 1Lt,980,"Musa Pure Olive Oil is a healthy choice of cooking oil, typically used as the base for salad dressings and in general cooking",0,image not found
6060,490803912,,,,Soul Mixed Pickle ,Soul Mixed Pickle ,Olive Oil ,Soul Mixed Pickle In Olive Oil ,300 gm,gm,300,gm,pack,Soul Mixed Pickle In Olive Oil 300 gm,85,Soul Mixed Pickles are made from high quality ingredients seasoned in Olive Oil. It is cured by traditional methods along with spices & oil. ,0,image not found
6061,491184313,,,,Kit Kat ,Senses Milk ,Senses Milk ,Kit Kat Senses Milk ,37.3 gm,gm,37.3,gm,pack,Kit Kat Senses Milk 4F 37.3 gm,50,Nestlé KIT KAT SENSES is a perfect balance of crisp wafer coated . crispy wafers with hazelnut cream and milk chocolate coating!,0,image not found
6062,491184314,,,,Kit Kat ,Senses Dark,Senses Dark,Kit Kat Senses Dark,37.3 gm,gm,37.3,gm,pack,Kit Kat Senses Dark 4F 37.3 gm,50,Nestle Kitkat is crisp wafer fingers covered with chocolayer. It has a unique finger format with a 'breaking' ritual attached to it.,0,image not found
6063,490459453,,,,Figaro,Figaro,Green Olives,Figaro Plain Green Olives,450 gm,gm,450,gm,Bottle,Figaro Plain Green Olives 450 gm Bottle,139,"Figaro Plain Green Olives  are Low-fat, Low in cholestrol plant foods that can be used in different type of dishes",0,image not found
6064,490459454,,,,Figaro,Figaro,Green Olives,Figaro Slice Green Olives ,450 gm,gm,450,gm,Bottle,Figaro Slice Green Olives 450 gm Bottle,139,"Figaro Plain Green Olives  are Low-fat, Low in cholestrol plant foods that can be used in different type of dishes",0,image not found
6065,490459492,,,,Heinz ,Apple Cider Vinegar ,Apple Cider Vinegar ,Heinz Apple Cider Vinegar ,473 gm,ml,473,ml,Bottle,Heinz Apple Cider Vinegar 473 ml Bottle,240,"Heinz Apple Cider Vinegar begins with fine quality apples and crystal clear water. With its clean, mellow flavour, its ideal for your favourite salads, marinades and recipes. And Heinz Apple Cider Vinegar is guaranteed to have the full 5% acidity required for successful canning and pickling.",0,image not found
6066,490469769,,,,Falcon Red ,Seeded Dates,Seeded Dates,Falcon Red Seeded Dates,500 gm,gm,500,gm,Pouch,Falcon Red Seeded Dates 500 gm Pouch,60,"Dates are a good source of various vitamins and minerals, energy, sugar, and fibre. It also contains calcium, iron, phosphorus, potassium, magnesium and zinc.",0,image not found
6068,490476433,,,,Reliance Select ,100% Pure Instant,Coffee,Reliance Select 100% Pure Instant Coffee,50 gm,gm,50,gm,Pouch,Reliance Select 100% Pure Instant Coffee 50 gm Pouch,115,Reliance kaffe 100%pure instant coffee brings you the finest blend of Arabica and Robusta beans. Its refreshing aroma and rich taste is sure to invigorate,0,image not found
6069,490476435,,,,Reliance Select ,Mixed Instant Coffee,Coffee,Reliance Select Mixed Instant Coffee,50 gm,gm,50,gm,Pouch,Reliance Select Mixed Instant Coffee 50 gm Pouch,89,Reliance Select Mixed Instant Coffee brings you the finest blend of Arabica and Robusta beans. Its refreshing aroma and rich taste is sure to invigorate,0,image not found
6070,490476436,,,,Reliance Select ,Mixed Instant Coffee,Coffee,Reliance Select Mixed Instant Coffee ,200 gm,gm,200,gm,Pouch,Reliance Select Mixed Instant Coffee 100+100 gm Pouch,160,Reliance Select Mixed Instant Coffee brings you the finest blend of Arabica and Robusta beans. Its refreshing aroma and rich taste is sure to invigorate,0,image not found
6071,490476455,,,,McCain,Crispy Potato Triangles,Crispy Potato Triangles,McCain Crispy Potato Triangles,400 gm,gm,400,gm,pack,McCain Crispy Potato Triangles 400 gm,85,McCain Potato triangles are crispy hashbrown patties made from real grated potatoes and lightly seasoned with onions. ,0,image not found
6072,491180694,Juice,,,Patanjali,Litchi Juice,Litchi Juice,Patanjali Litchi Juice,1 Lt,Ltr,1,ltr,pack,Patanjali Litchi Juice 1 Ltr,85,"Patanjali Litchi Juice Made from premium quality Fruits. The nutrients in lychee, include magnesium, copper, iron, vitamin C",0,image not found
6073,491180698,Juice,,,Patanjali,Pine Apple Juice ,Pine Apple Juice ,Patanjali Pine Apple Juice ,1 Lt,Ltr,1,ltr,pack,Patanjali Pine Apple Juice 1 Ltr,85,Patanjali Pine Apple Juice will make your day fresh and fun filled. Made from premium quality fruits.,0,image not found
6074,491184243,,,,Patanjali,Ojas Aquafresh ,Body Cleanser,Patanjali Ojas Aquafresh Body Cleanser,75 gm,gm,75,gm,pack,Patanjali Ojas Aquafresh Body Cleanser 75 gm,24,"Ojas Aquafresh soap is useful in rejuvenating, nourishing and glorifying the skin. It is also useful in removing dryness and roughness of skin. ",0,image not found
6075,491184254,,,,Patanjali,Super Dishwash Bar ,Bar,Patanjali Super Dishwash Bar ,200 gm,gm,200,gm,pack,Patanjali Super Dishwash Bar 200 gm,10,"Patanjali super dishwash bar is an organic product and made of non-toxic and 100% natural ingredients. This soap doesn't contain any artificial additives like colours, fragrances, enzymes, bleaches or harmful chemicals. Ideal for all types of dishes including ceramic and non-stick ware. A naturally anti-bacterial, effectively removes dish grease and food particles and soft on hands.",0,image not found
6076,491202364,,,,Soulfull ,Combo pack of six,Combo pack of six,Soulfull Combo Pack Of six,150 gm,gm,150,gm,pack,Soulfull Combo Pack Of six 150 gm,99,A 6-pack of  nutrient rich ragi mixed with 6 different flavours making for a healthy breakfast.,0,image not found
6077,491203171,,,,Moshes Sweet,Chilli Jam,Chilli Jam,Moshes Sweet Chilli Jam,250 gm,gm,250,gm,pack,Moshes Sweet Chilli Jam 250 gm,105,Moshes Sweet Chilli  tangy jam combines the kick from red chillies and garlic with the zest from lemons to make a delectable companion to your morning toast.,0,image not found
6078,491203172,,,,Moshes Watermelon,Watermelon And Rose ,Jam ,Moshes Watermelon And Rose Jam ,250 gm,gm,250,gm,pack,Moshes Watermelon And Rose Jam 250 gm,105,"Moshes Watermelon And Rose Jam is a gorgeous, dizzying mix of watermelon, strawberries and rosewater.",0,image not found
6079,491203174,,,,Moshes,Indian Gooseberry,Jam ,Moshes Indian Gooseberry Jam ,250 gm,gm,250,gm,pack,Moshes Indian Gooseberry Jam 250 gm,145,Made from freshest black grapes which render their deep satisfying purple colour and flavour to the Moshes Indian Gooseberry jam.,0,image not found
6080,491203180,,,,Moshes,Forest Honey ,Forest Honey ,Moshes Forest Honey ,250 gm,gm,250,gm,pack,Moshes Forest Honey 250 gm,140,"Moshes Forest Honey  is rich in vitamin C, vitamin B2, B3, B5 and B6, calcium, iron, potassium, magnesium and zinc.",0,image not found
6083,490957865,,,,Thasia ,Sweet & Sour Sauce,Sweet & Sour Sauce,Thasia Sweet & Sour Sauce ,150 ml,ml,150,ml,pack,Thasia Sweet & Sour Sauce 150 ml,125,Thasia Sweet & Sour Sauce is a chef's recommended sauce that suitable as both dipping and cooking sauce as it can balance Sweet and Sour taste.,0,image not found
6084,491126594,,,,Axe Signature ,Body Perfume Suave,Body Perfume Suave,Axe Signature Body Perfume Suave,1,Pack,1,packs,pack,Axe Signature Body Perfume Suave,225,"Axe presents Axe Signature Suave Body Perfume, a fragrance with 3 times more perfume in every drop. For men who like their perfumes spicy, aromatic and exciting, it combines the intoxicating extracts of sassy mimosa with herbaceous and spicy notes of electrifying splendour. ",0,image not found
6085,491126595,,,,Axe Signature ,Body Perfume Rogue,Body Perfume Rogue,Axe Signature Body Perfume Rogue,1,Pack,1,packs,pack,Axe Signature Body Perfume Rogue,225,"Celebrate your defined style with Axe Signature Rogue Body Perfume, a perfume that combines the soft hint of lavender with subtle notes of rosemary, minty geranium and vanilla for a jet setter like you. . This perfume has 3 times more perfume in every drop and is just perfect for its long lasting fragrance. ",0,image not found
6086,491126596,,,,Axe Signature ,Body Perfume Mysterious,Body Perfume Mysterious,Axe Signature Body Perfume Mysterious,1,Pack,1,packs,pack,Axe Signature Body Perfume Mysterious,225,"Woody and musky notes with watermelon, green apple and pineapple scents of Axe Signature Mysterious Perfume oozes oomph and charm with every whiff. It's a crispy watery accord that keeps you fresh all day long.",0,image not found
6087,490607143,,,,Mackays ,Orange/Lemon Marm ,Orange/Lemon Marm & Ginger,Mackays Orange/Lemon Marm & Ginger,340 gm,gm,340,gm,pack,Mackays Orange/Lemon Marm & Ginger 340 gm,175,Mackays Orange/Lemon Marm & Ginger is made out with all the natural ingredients with a punchy combination of orange and lemon .,0,image not found
6088,490957714,,,,Barilla Maz Balsamic,Balsamic Vinegar Modena,Balsamic Vinegar Modena,Barilla Maz Balsamic Vinegar Modena,250 ml,ml,250,ml,Bottle,Barilla Maz Balsamic Vinegar Modena 250 ml,275,Academia Barilla Balsamic Vinegar from Modena is made from the precious must of cooked grapes grown exclusively in the Emilia-Romagna region,0,image not found
6089,490010125,,,,Agnesi Chiferi ,Pasta,Pasta,Agnesi Chiferi Pasta ,500 gm,gm,500,gm,pack,Agnesi Chiferi Pasta 500 gm,155,Agnesi is one of the oldest manufacturers of pasta in Italy. Best in taste,0,image not found
6090,490055136,,,,Kikkoman ,Soya Sauce,Soya Sauce,Kikkoman Soya Sauce,150 ml,ml,150,ml,Bottle,Kikkoman Soya Sauce 150 ml Bottle,140,"Kikkoman Soy Sauce is traditionally brewed from water, wheat, soybeans and salt.",0,image not found
6112,491167917,,,,Vim ,Dishwash,Bar,Vim Dishwash Bar,6*200 gm,gm,6*200 ,gm,Pack,Vim Dishwash Bar 6x200 gm - Offer Pack,94,Vim Dishwash Bar is Infused with the Power of 100 lemons. vim removes the toughest of grease easily giving you clean sparkling utensils. It has a unique patented plastic coating at the bottom of the bar which helps prevent it from sogging quickly. Making it last upto 4 days longer than ordinary bars,0,"Error occurred during ""weight"" processing. Invalid type for value: ""6*200 "". Expected Type: ""float""."
6116,491187175,,,,Park Avenue, Deo,Deodrant,Park Avenue Deo,3*150 ml,ml,3*150 ,ml,Pack,Park Avenue Deo 3x150 ml-Offer Pack,390,A deodorant that takes you through the day in a haze of enlivening notes is this Deodorant Spray from Park Avenue. This deo spray prevents perspiration and keeps you clean and energized during your adventures.,0,"Error occurred during ""weight"" processing. Invalid type for value: ""3*150 "". Expected Type: ""float""."
6178,490006007,,,,Scoth-Brite, Light duty,Scrub Sponge,Scoth-Brite Light duty Scrub Sponge,10*6.2 cm,pack,10*6.2 cm,packs,Pack,Scoth-Brite Light duty Scrub Spon 10X6.2Cm,30,"Scotch-Brite Light Duty Scrub Sponge 63 will remove dirt, dust, grease and more from coolers, ceramic tile, countertops, faucets, porcelain fixtures .",0,"Error occurred during ""weight"" processing. Invalid type for value: ""10*6.2 cm"". Expected Type: ""float""."
6187,491187532,,,,,,,Keys Bhavnagri ,90 gm,gm,90,gm,pack,Keys Bhavnagri 90 gm,20,"
Turn your tea time into a special affair with these traditionally namkeen Keys Bhavnagri gathia. It is prepared with loving care, a watchful eye, and premium ingredients. Fried to perfection, the enticing crispiness enhances its namkeen taste!",0,image not found
6209,490008277,,,,Gillette ,Sensitive Shaving Foam,Sensitive Shaving Foam,Gillette Sensitive Shaving Foam,11 oz,pcs,11 oz,pcs,pack,Gillette Sensitive Shaving Foam 11 oz,219,Gillette Sensitive Skin Shave foam helps to moisturize your skin and protect against irritation.,0,"Error occurred during ""weight"" processing. Invalid type for value: ""11 oz"". Expected Type: ""float""."
6258,490871627,,,,Patanjali,,,Elly Slots Banana Clip ,,pcs,1,pcs,pack,Elly Slots Banana Clip 1 Nos,99,Keep your little lady stylish in fall fashion with the Elly Slots Banana Clip. She'll look pretty at any holiday or occasion with these beautiful Clips.,0,image not found
6268,490002288,,,,Wipro Safwash ,Safwash Liquid,Detergent ,Wipro Safwash Liquid Detergent ,2x500 ml,pack,2x500 ml,packs,Bottle,Wipro Safwash Liquid Detergent 2x500 ml bottle,160,Wipro Safewash is a gentle liquid detergent that's enriched with the goodness of neem to give your family's winter clothes the advantage of germ-free .,0,"Error occurred during ""weight"" processing. Invalid type for value: ""2x500 ml"". Expected Type: ""float""."
6304,490935169,,,,Sunrise ,Mustard Ground ,Powder,Sunrise Mustard Ground ,40 gm,gm,40,gm,Pouch,Swad Junxion- Sunrise Mustard Ground 40 gm Pouch,10,"Mustard powder is very popular in the sub-continent because of it’s pungency and strong flavour and used to make hot, spicy dishes. Mustard powder is obtained from both black and white mustard seeds ground either together or separately.",0,image not found
6305,491071748,,,,Sunrise ,Aamchur ,Powder,Sunrise Aamchur ,50 gm,gm,50,gm,Box,Swad Junxion- Sunrise Aamchur 50 gm Box,24,"Sunrise Aamchur is used to add a sour tangy fruity flavour without moisture. It is used to flavour samosa and pakora fillings, stews and soups, fruit salads and pastries, curries, chutneys, pickles and dals and to tenderize meats, poultry, and fish.",0,image not found
